id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,city,neighbourhood_cleansed,has_price,price_capped,rental_type,price_tier
1246333806730901018,A Room with Attached Bathroom,652181553,Taly,Fresh Meadows,40.7343572,-73.792896,Private room,,30.0,0,,1,365,New York,,False,,Long-term (30+ nights),Unknown
702011787477127477,The Tuscany Powered by LuxUrban - The Penthouse,215565541,LuxUrban,Murray Hill,40.750797604082805,-73.97737033220244,Private room,,30.0,0,,31,365,New York,,False,,Long-term (30+ nights),Unknown
590041263854398620,Lovely 3-Bedroom with High Ceilings in Brooklyn,91846623,Jason,Bushwick,40.69006,-73.91695,Entire home/apt,,31.0,2,0.11,2,151,New York,,False,,Long-term (30+ nights),Unknown
760025165140763703,Cheerful 1 bedroom private home with your own bath,487676932,Michael,Clason Point,40.8120497077761,-73.86178940534592,Private room,,30.0,1,0.03,1,362,New York,,False,,Long-term (30+ nights),Unknown
18194482,Bed-Stuy Beauty,9945748,Shakira,Bedford-Stuyvesant,40.68518,-73.93969,Entire home/apt,,30.0,13,0.12,1,0,New York,,False,,Long-term (30+ nights),Unknown
872437778753078941,01- Private 2bed 2bath Apartment,278925199,Paradise Suites,Upper East Side,40.759435054997795,-73.9615506832424,Entire home/apt,,30.0,1,0.03,38,365,New York,,False,,Long-term (30+ nights),Unknown
46715472,Exlusive & NEW Luxury apart renovated in UES,305327549,NoVu,Upper East Side,40.77417731521107,-73.95259945578265,Entire home/apt,,30.0,17,0.3,7,365,New York,,False,,Long-term (30+ nights),Unknown
17147561,Best Location + Private Roof Deck,51850937,Joe,East Village,40.73054,-73.98196,Private room,,30.0,254,2.32,3,0,New York,,False,,Long-term (30+ nights),Unknown
43131145,Private Room in Cozy Bed-Stuy Home - 5R - Room 2,341908723,Aleph,Bedford-Stuyvesant,40.68417,-73.92396,Private room,,30.0,1,0.02,29,364,New York,,False,,Long-term (30+ nights),Unknown
792084481792213383,brand new 1 bedroom apartment.,488786670,Ronnie,Bushwick,40.68604089999999,-73.9129553,Entire home/apt,,30.0,17,0.49,2,89,New York,,False,,Long-term (30+ nights),Unknown
53801593,Cozy Artistic Apartment in Bushwick.,10076276,Denis,Bushwick,40.70382,-73.9262,Entire home/apt,,30.0,1,0.02,1,0,New York,,False,,Long-term (30+ nights),Unknown
40916964,Spacious furnished bedroom in Bushwick,19534131,Jt,Bushwick,40.6926,-73.90614,Private room,,30.0,1,0.01,1,0,New York,,False,,Long-term (30+ nights),Unknown
1759526,Lovely Room in Awesome Apartment - Fun/Convenient,104250,Yair,Chelsea,40.74547,-73.99248,Private room,,30.0,11,0.08,1,0,New York,,False,,Long-term (30+ nights),Unknown
5569464,Sun-filled apartment in Greenpoint,2729850,Alienor,Greenpoint,40.72658,-73.94031,Entire home/apt,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
1338396814205818201,Family-Friendly Duplex Near Subway | Patio + Games,269142813,Tiffany,Harlem,40.8192022,-73.9455634,Entire home/apt,,1.0,21,1.75,1,324,New York,,False,,Short-term,Unknown
816198935601828467,Luxury Brownstone in the Hart of Brooklyn,152268277,Kristina,Bedford-Stuyvesant,40.69418,-73.94591,Entire home/apt,,30.0,22,0.64,1,269,New York,,False,,Long-term (30+ nights),Unknown
968982002561156213,Large cozy and spacious room w/ private bathroom!,473377607,Damian,Jamaica,40.68430635811176,-73.76161843917885,Private room,,1.0,38,1.41,1,270,New York,,False,,Short-term,Unknown
1461682529836124788,Comfortable Shared Room in Brooklyn,558240264,Tilden,Bushwick,40.69005,-73.90957,Shared room,,30.0,0,,26,73,New York,,False,,Long-term (30+ nights),Unknown
1544429595910354460,Chic 1 bedroom apartment colombus circle,362278060,Michelle,Hell's Kitchen,40.76837711984791,-73.99083141454004,Entire home/apt,,30.0,0,,1,173,New York,,False,,Long-term (30+ nights),Unknown
50382110,Sun-Drenched Central Park Studio,20854377,Matthew,Upper West Side,40.77763,-73.97773,Entire home/apt,,30.0,22,0.4,1,95,New York,,False,,Long-term (30+ nights),Unknown
12497757,Fully Furnished Williamsburg Apt,50137233,Courtney,Williamsburg,40.71213,-73.9465,Private room,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
1567553049641675440,1br Prime Upper East ~W/D In unit~ Elevator Bldg,27181542,JT Urban,Upper East Side,40.76985,-73.95768,Entire home/apt,,30.0,0,,91,364,New York,,False,,Long-term (30+ nights),Unknown
1197714063298372139,"Blueground | LES, gym & doorman, near market",107434423,Blueground,Lower East Side,40.71824549999999,-73.9879429,Entire home/apt,,30.0,0,,1210,180,New York,,False,,Long-term (30+ nights),Unknown
52811319,1 BR in Heart of West Village w/ Kitchen & Bath,30654905,Albert,West Village,40.73502,-74.00169,Entire home/apt,,30.0,9,0.17,1,0,New York,,False,,Long-term (30+ nights),Unknown
30767659,"3 Full Beds, next to Korea-town, Times Square4",211549023,Studioplus,Midtown,40.74795,-73.98867,Entire home/apt,,1.0,196,2.27,13,197,New York,,False,,Short-term,Unknown
2465699,Beautiful Central Park Apartment!,12608261,Jimmie,Harlem,40.79929,-73.95259,Private room,,30.0,35,0.25,1,365,New York,,False,,Long-term (30+ nights),Unknown
1522174424159521577,Freeman Residences - Deluxe Studio,721662457,Freeman Residences,Nolita,40.72311,-73.99357,Entire home/apt,,30.0,2,0.79,2,159,New York,,False,,Long-term (30+ nights),Unknown
39584286,Modern Cozy Private Room with GYM | Brooklyn,293264001,Anastasia,Bedford-Stuyvesant,40.67995,-73.94541,Private room,,85.0,5,0.08,3,257,New York,,False,,Long-term (30+ nights),Unknown
53030482,"Fleur de Lys & Orchid spacious house, close to JFK",429293737,Karlyne,Laurelton,40.66997,-73.74729,Entire home/apt,,30.0,11,0.21,1,83,New York,,False,,Long-term (30+ nights),Unknown
34142194,QUIET SPACIOUS BEDROOM IN THE HEART OF MANHATTAN,48711094,Alex,Midtown,40.74612,-73.98363,Private room,,30.0,10,0.12,1,0,New York,,False,,Long-term (30+ nights),Unknown
22214594,A birdcage on the Upper West Side,81503286,Aissa,Upper West Side,40.79753,-73.97056,Entire home/apt,,90.0,7,0.07,1,0,New York,,False,,Long-term (30+ nights),Unknown
43043180,Large private room apartment renovated in 2019,204704622,Momoyo,Inwood,40.86415,-73.92373,Private room,,30.0,0,,216,46,New York,,False,,Long-term (30+ nights),Unknown
2794584,One Bedroom Apartment with beautiful Garden view.,251842,Virginie,Bedford-Stuyvesant,40.67991,-73.93879,Entire home/apt,,180.0,1,0.02,4,350,New York,,False,,Long-term (30+ nights),Unknown
1533315212542247867,"Bohemian vibe, eclectic zen space.",19179837,Natalia,Ozone Park,40.68511,-73.84902,Entire home/apt,,30.0,0,,3,365,New York,,False,,Long-term (30+ nights),Unknown
789762861812559195,Cozy Suite 5 Mins’ to 7 train @Downtown,492698813,Defeng,Flushing,40.760782033326144,-73.8228774289659,Private room,,30.0,9,0.24,2,0,New York,,False,,Long-term (30+ nights),Unknown
45340304,"Blueground | FiDi, fitness center, lounge",107434423,Blueground,Financial District,40.7056,-74.00878,Entire home/apt,,30.0,2,0.04,1210,290,New York,,False,,Long-term (30+ nights),Unknown
10321100,Historical Highbridge/YankeeVillage,23091281,Sharon,Concourse,40.83227,-73.91983,Private room,,30.0,77,0.65,3,364,New York,,False,,Long-term (30+ nights),Unknown
808466217693273962,"Blueground | Nolita, w/d, nr SoHo",107434423,Blueground,Nolita,40.723065,-73.99381520000001,Entire home/apt,,30.0,1,0.03,1210,213,New York,,False,,Long-term (30+ nights),Unknown
8035074,Beautiful Brownstone near the Park,58546,Jason,Upper West Side,40.79994,-73.96949,Entire home/apt,,30.0,4,0.03,1,0,New York,,False,,Long-term (30+ nights),Unknown
14872249,"Amazing East Village 1br, 1.5bath, kitchen/dining",13607787,Dre,East Village,40.72834,-73.98482,Entire home/apt,,31.0,32,0.28,1,268,New York,,False,,Long-term (30+ nights),Unknown
1027509804398931423,Beautiful room next to all,183178516,⁨Lucky Day Realty Corp.⁩,Forest Hills,40.7336090610716,-73.84719755088753,Entire home/apt,,30.0,0,,12,89,New York,,False,,Long-term (30+ nights),Unknown
31212456,Homy Abode,233436938,Janet,Rosedale,40.65161,-73.73374,Entire home/apt,,30.0,121,1.45,1,363,New York,,False,,Long-term (30+ nights),Unknown
19401219,"Great Catch, Don't miss out!",134428157,Johny,Bedford-Stuyvesant,40.69444,-73.94644,Entire home/apt,,30.0,112,1.06,6,287,New York,,False,,Long-term (30+ nights),Unknown
14028018,521 West 48-Gorgeous studio Near Time Square,51501835,Jeniffer,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,,30.0,15,0.13,260,364,New York,,False,,Long-term (30+ nights),Unknown
48229606,"Private  B/R, Med Student near Brklyn Hospitals U1",146776990,Rosemarie,East Flatbush,40.65317,-73.93213,Private room,,30.0,3,0.07,8,88,New York,,False,,Long-term (30+ nights),Unknown
389482,Quaint & Quiet in Queens,1947974,⁨Constance F.⁩,Briarwood,40.71215,-73.81692,Private room,,30.0,57,0.34,2,365,New York,,False,,Long-term (30+ nights),Unknown
2249928,Super Bowl Wknd! 3-Bedroom Apt UWS,2675913,Sam,Upper West Side,40.78583,-73.9771,Entire home/apt,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
774843999742350040,The Luxe Loft,490259214,Tommi,Bedford-Stuyvesant,40.693660844870955,-73.95023159017971,Entire home/apt,,30.0,104,2.69,1,90,New York,,False,,Long-term (30+ nights),Unknown
37723620,Good vibes- gay friendly,4192716,Wil,Woodside,40.74447,-73.91156,Entire home/apt,,30.0,111,1.41,1,254,New York,,False,,Long-term (30+ nights),Unknown
1083548110917142090,Big 2 Bedroom - Brooklyn Near Subway & Attractions,183024421,Mike,East Flatbush,40.6375253027192,-73.94254929127837,Entire home/apt,,30.0,1,0.05,3,344,New York,,False,,Long-term (30+ nights),Unknown
1060071256613121832,New one bedroom Elv bldg prime hell's Kitchen WD,162280872,Urban Furnished,Hell's Kitchen,40.7658048,-73.9875795,Entire home/apt,,30.0,0,,246,365,New York,,False,,Long-term (30+ nights),Unknown
1138079767290926897,New room (Washer/Dryer + 19 min to Manhattan) #663,3223938,Eugene,Bedford-Stuyvesant,40.68386,-73.94972,Private room,,30.0,0,,560,269,New York,,False,,Long-term (30+ nights),Unknown
1095582942084666709,5min from 145st St / 9min from 175 street St,204704622,Momoyo,Harlem,40.824292518854655,-73.93983268445592,Private room,,30.0,0,,216,0,New York,,False,,Long-term (30+ nights),Unknown
60457,Spacious Greenwich Village Apt,99212,Jessica,Greenwich Village,40.73072,-73.99275,Entire home/apt,,30.0,9,0.05,1,0,New York,,False,,Long-term (30+ nights),Unknown
1177495468022051968,Stylish & Central Bay Ridge Studio Living,472603377,Emily And Saul,Fort Hamilton,40.61881,-74.0323824,Entire home/apt,,1.0,58,2.92,64,362,New York,,False,,Short-term,Unknown
602823682550416384,Manhattan Private ROOM,67985770,Alex,Harlem,40.81678,-73.94087,Private room,,30.0,2,0.05,16,364,New York,,False,,Long-term (30+ nights),Unknown
31002659,"Best of NYC! Location and Lux Apt 1 Bed 
& SofaBed",139479838,Sherry,Hell's Kitchen,40.7530049,-73.9941168,Entire home/apt,,30.0,61,0.71,1,14,New York,,False,,Long-term (30+ nights),Unknown
1780748,Sunny 1 bedroom In The Heart of NYC,9293512,Pk,Murray Hill,40.74749,-73.97218,Private room,,30.0,38,0.25,1,362,New York,,False,,Long-term (30+ nights),Unknown
42954820,Large studio near Times Square,193877,Andy,Hell's Kitchen,40.7585,-73.99144,Entire home/apt,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
1246406452132437589,LuxXcape2 3BR/2BA;Train@600steps,20912691,Jeff,Jamaica Estates,40.71574169224339,-73.78867829338643,Entire home/apt,,30.0,0,,4,0,New York,,False,,Long-term (30+ nights),Unknown
1338031888435462608,Vibrant Bronx Hideaway | 5 Min to NYC Ferry,671978644,Sam,Throgs Neck,40.81696,-73.82225,Private room,,2.0,18,2.36,2,347,New York,,False,,Short-term,Unknown
1414653702439870992,A Furnished room w/ Lofted Bed!,502141479,Eibhlin,Bushwick,40.70028590151848,-73.94112299135811,Private room,,30.0,0,,17,364,New York,,False,,Long-term (30+ nights),Unknown
1302785704600506643,2 bed one bath private outdoor,665006631,Tzvi,Kips Bay,40.741268341709024,-73.97783709938632,Shared room,,30.0,16,1.63,1,168,New York,,False,,Long-term (30+ nights),Unknown
1577679904889225377,Cozy Condo in Busy Bushwick,287388,Rudy,Bushwick,40.68530576064894,-73.9143706777288,Private room,,30.0,0,,2,33,New York,,False,,Long-term (30+ nights),Unknown
276317,"The Carlton, Brooklyn brownstone Duplex w/ garden",130901,Chauncey,Prospect Heights,40.67782,-73.97205,Private room,,30.0,185,1.08,1,365,New York,,False,,Long-term (30+ nights),Unknown
918404144849811197,"Gorgeous, cozy 1BR apartment by Yankee",460147305,Milos,Claremont Village,40.8446335,-73.91017339999999,Private room,,30.0,3,0.09,1,269,New York,,False,,Long-term (30+ nights),Unknown
5309959,Small Cozy Room,22420999,Herman,Richmond Hill,40.69579,-73.83174,Private room,,3.0,112,0.91,2,61,New York,,False,,Short-term,Unknown
6673638,A clean private room in Brooklyn,19600872,Pianpian Carolyn,Gravesend,40.60447,-73.97611,Private room,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
43098254,Amazing 2 Bedroom Apartment In Manhattan,230670970,Jenuine,Harlem,40.80748,-73.94567,Entire home/apt,,30.0,0,,4,365,New York,,False,,Long-term (30+ nights),Unknown
4808239,Loft 2BR 2bath Near UN Building-30 days min stay,23982388,Jolie,Midtown,40.75266,-73.96641,Entire home/apt,,30.0,3,0.02,3,0,New York,,False,,Long-term (30+ nights),Unknown
1477500407405987855,"HUGE Studio, w/ private bathroom and entrance #812",586470023,Michael,Bushwick,40.70685,-73.91988,Private room,,30.0,0,,117,365,New York,,False,,Long-term (30+ nights),Unknown
47030498,Spacious Queen Bedroom in a Cozy Apartment,64172780,Eleni,Bedford-Stuyvesant,40.68607,-73.95221,Private room,,30.0,4,0.69,2,52,New York,,False,,Long-term (30+ nights),Unknown
824158611517383045,Cozy 2BR in NYC! Lenox Hill!,424296351,Michael,Upper East Side,40.76174,-73.96086,Entire home/apt,,30.0,0,,106,363,New York,,False,,Long-term (30+ nights),Unknown
13016783,Bedroom in large Williamsburg apt.,71499965,Nora,Greenpoint,40.71933,-73.92883,Private room,,30.0,0,,1,365,New York,,False,,Long-term (30+ nights),Unknown
778457317754893437,Artist's Sun-filled Home,450161902,Natalie,Concourse Village,40.82731864648665,-73.91947314079859,Entire home/apt,,30.0,34,0.92,17,261,New York,,False,,Long-term (30+ nights),Unknown
53512507,"Subway at Door – Quiet, Bright & New Williamsburg",4035309,Renata,Williamsburg,40.70994,-73.95879,Entire home/apt,,30.0,38,0.76,1,76,New York,,False,,Long-term (30+ nights),Unknown
18359018,165 East 89-Studio,51501835,Jeniffer,Upper East Side,40.78118,-73.95306,Entire home/apt,,30.0,16,0.17,260,363,New York,,False,,Long-term (30+ nights),Unknown
1304888327303334077,"Blueground | Downtown BK, gym & w/d, nr BAM",107434423,Blueground,Downtown Brooklyn,40.6888842,-73.9813142,Entire home/apt,,30.0,0,,1210,269,New York,,False,,Long-term (30+ nights),Unknown
1496434200562488027,Freeman Lower Studio with Shared Amenities,502657573,Rove Travel,Lower East Side,40.72194510000001,-73.9924681,Entire home/apt,,30.0,1,0.35,49,360,New York,,False,,Long-term (30+ nights),Unknown
947227242982589922,Comfy Cozy Studio-Kings Highway,528879330,Natalie,Flatlands,40.63036944727202,-73.93470972359569,Entire home/apt,,30.0,1,0.04,1,258,New York,,False,,Long-term (30+ nights),Unknown
680442938388437436,You home in the Big Apple 🍎,74215453,Leo,Astoria,40.76557,-73.9283,Private room,,30.0,33,0.78,2,224,New York,,False,,Long-term (30+ nights),Unknown
1252024900650856172,Charming 3Bedroom Brownstone Apt w/ workspace,132964241,Emily,Crown Heights,40.66731,-73.95503,Entire home/apt,,30.0,6,0.41,1,239,New York,,False,,Long-term (30+ nights),Unknown
40727235,Quarto privado em região privilegiada em NY,54256065,Glaucia,Long Island City,40.76379,-73.93009,Private room,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
1600114854623510301,Classic Private Room #210 A,476218709,Kristina,Hell's Kitchen,40.76373,-73.99074,Private room,,30.0,0,,65,162,New York,,False,,Long-term (30+ nights),Unknown
1581683321701880107,Brand New Apts 4&5th Floor Great Location- 4BR/4BA,427590765,Tony,Hell's Kitchen,40.7629783,-73.990062,Entire home/apt,,30.0,0,,6,189,New York,,False,,Long-term (30+ nights),Unknown
1164710740179782741,King Room Near Wondee Siam NYC,446820235,Luxury Bookings Fze,Theater District,40.76209780408282,-73.98398305543708,Entire home/apt,,30.0,0,,330,361,New York,,False,,Long-term (30+ nights),Unknown
29431738,Cool Apartment in East Village,47125955,Rebeca,East Village,40.72855,-73.97793,Entire home/apt,,30.0,9,0.1,3,178,New York,,False,,Long-term (30+ nights),Unknown
888551200498958434,"Prolonged Traveler’s Dream, (Small room).",32164030,Ki̇m,Hunts Point,40.81336593706555,-73.88916667535372,Private room,,30.0,6,0.22,7,358,New York,,False,,Long-term (30+ nights),Unknown
1208318723858094342,Sublet apartment Clinton-Hill,107162432,Marie,Clinton Hill,40.689843860338165,-73.96566592190733,Private room,,30.0,0,,2,365,New York,,False,,Long-term (30+ nights),Unknown
35808578,"Sunny, Large, Comfy, Private Room",269375490,Rene,Canarsie,40.64408,-73.89151,Private room,,1.0,646,7.97,1,167,New York,,False,,Short-term,Unknown
942840241210009215,Small Reasonable stay in NYC 5min Subway,19303369,Hiroki,Jackson Heights,40.75226691420835,-73.87623295807606,Private room,,30.0,1,0.06,251,0,New York,,False,,Long-term (30+ nights),Unknown
1465530149135820656,Studio apartment with patio,134516,Eren,Williamsburg,40.7123557,-73.96618649999999,Entire home/apt,,30.0,0,,1,269,New York,,False,,Long-term (30+ nights),Unknown
2284484,Sunny & Spacious Upper West Side One Bedroom Apt,11669123,Kaley,Upper West Side,40.79767,-73.97035,Entire home/apt,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
549194883005854692,The Blue Gem Luxury Studio Midtown,336581747,Matt,Midtown,40.75642,-73.96236,Entire home/apt,,30.0,2,0.08,17,363,New York,,False,,Long-term (30+ nights),Unknown
6919971,Studio Apartment on Upper West Side,36268893,Brittany Nicole,Upper West Side,40.80235,-73.96933,Entire home/apt,,30.0,1,0.01,1,0,New York,,False,,Long-term (30+ nights),Unknown
48871242,"Luxury building, gym, laundry, rooftop 6FL #193",3223938,Eugene,Bushwick,40.68969,-73.91938,Private room,,30.0,1,0.06,560,365,New York,,False,,Long-term (30+ nights),Unknown
53450248,Cozy hideaway in the heart of Astoria,25079039,Mohammed,Astoria,40.76544,-73.91527,Entire home/apt,,30.0,11,0.23,1,0,New York,,False,,Long-term (30+ nights),Unknown
23437793,Private Suite & Entry. 2 blocks to subway.,11581619,Stacey,Long Island City,40.76247,-73.92676,Entire home/apt,,30.0,191,1.99,1,0,New York,,False,,Long-term (30+ nights),Unknown
990518462652857065,Cozy room w fullsize bed(2S),110008554,Soohyun,Flushing,40.75723,-73.79826,Private room,,30.0,8,0.29,8,277,New York,,False,,Long-term (30+ nights),Unknown
22463977,Amazing Master Bedroom in Historic Brooklyn,164650025,Christopher,Prospect Heights,40.67701,-73.97118,Private room,,1.0,740,7.5,1,4,New York,,False,,Short-term,Unknown
690231158885167522,"Blueground | W. Village, w/d, nr 1 train",107434423,Blueground,West Village,40.7304002,-74.00497109999999,Entire home/apt,,30.0,0,,1210,166,New York,,False,,Long-term (30+ nights),Unknown
3780746,HUGE PRIVATE BEDROOM & BATHROOM,19395095,Steven,Hell's Kitchen,40.76517,-73.98828,Private room,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
15726990,Two-bedroom in the heart of Chelsea,15600805,Nissim,Chelsea,40.7396,-73.99934,Entire home/apt,,30.0,2,0.02,1,0,New York,,False,,Long-term (30+ nights),Unknown
14142298,Bright place with a good vibe!,46667080,Ellen,Woodhaven,40.69056,-73.85509,Entire home/apt,,30.0,92,0.79,1,0,New York,,False,,Long-term (30+ nights),Unknown
1461631970691867009,Private Room Brooklyn Near NYC Subway,558240264,Tilden,Bushwick,40.68962344526099,-73.9080895437093,Private room,,30.0,0,,26,365,New York,,False,,Long-term (30+ nights),Unknown
52552638,Lovely 3 Bedroom Apartment in LES #6,289122184,Karen,Lower East Side,40.72213,-73.9931,Entire home/apt,,30.0,9,0.19,10,222,New York,,False,,Long-term (30+ nights),Unknown
39256285,Neat and clean place,301357987,Muhammad,Bronxdale,40.85378,-73.86383,Private room,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
28931117,AMAZING LUXURY 1 BEDROOM NEAR TIMES SQUARE/MIDTOWN,13027278,Jinna,Hell's Kitchen,40.75789,-73.99403,Entire home/apt,,30.0,2,0.02,1,0,New York,,False,,Long-term (30+ nights),Unknown
1608756292840371804,Close to Times Square with On-site Dining,711028478,Row Hotel NYC,Theater District,40.75773,-73.98745,Private room,,1.0,0,,3,287,New York,,False,,Short-term,Unknown
23219361,Cozy Studio near South Beach :-),59966705,Justyna,Arrochar,40.59273,-74.07552,Entire home/apt,,30.0,91,0.94,1,365,New York,,False,,Long-term (30+ nights),Unknown
18392140,Sun-lit bedroom in Crown Heights,2828476,Masha,Prospect-Lefferts Gardens,40.65996,-73.94803,Entire home/apt,,30.0,1,0.01,1,0,New York,,False,,Long-term (30+ nights),Unknown
1501460290052830173,"Pod Times Square Hotel, Full Pod ADA",651521635,,Hell's Kitchen,40.75839,-73.9931,Private room,,1.0,1,0.71,3,113,New York,,False,,Short-term,Unknown
1097167349412197953,Tiny Shared Bath Private Studio Times Square #511,35491667,Nat,Hell's Kitchen,40.76021041661811,-73.98990527014206,Entire home/apt,,30.0,11,0.48,214,242,New York,,False,,Long-term (30+ nights),Unknown
52085221,"5 Large Private room, Hudson Yards, Javits center",381698920,Kamal,Hell's Kitchen,40.75447286140848,-73.99799968879509,Private room,,30.0,13,0.25,19,269,New York,,False,,Long-term (30+ nights),Unknown
771248576049582925,Lower East Side Cozy Nook,8857791,Yesbelt,Lower East Side,40.71725811692415,-73.98535638351238,Private room,,30.0,11,0.31,1,233,New York,,False,,Long-term (30+ nights),Unknown
20897863,1st floor room in the heart of Williamsburg,12584768,Blake,Williamsburg,40.71172,-73.96206,Private room,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
8404181,Crown Heights Great Single Bedroom,44273727,Wes,Crown Heights,40.67416,-73.93854,Private room,,30.0,3,0.02,1,0,New York,,False,,Long-term (30+ nights),Unknown
1554479096659767009,Comfortable Room with Warm Ambiance – East Village,726341070,Juan,East Village,40.725188050251234,-73.97704972784489,Private room,,31.0,0,,23,92,New York,,False,,Long-term (30+ nights),Unknown
1378936791559311669,Spacious Residential Suite with Stunning NYC Views,501999278,RoomPicks,Lower East Side,40.7231104,-73.9920935,Hotel room,,1.0,1,0.28,144,324,New York,,False,,Short-term,Unknown
1526139297538997460,Wingate LIC | King Suite | Minutes to Midtown,699581058,Wingate By Wyndham,Long Island City,40.7568049,-73.9427681,Hotel room,,1.0,0,,21,320,New York,,False,,Short-term,Unknown
811544409641696424,Minimalist Brooklyn Home,39915371,Mihai,Williamsburg,40.705070861951256,-73.93154134478581,Entire home/apt,,30.0,5,0.17,1,309,New York,,False,,Long-term (30+ nights),Unknown
17720628,Beautiful and Spacious Apt minutes from the park,59377513,Shannon,Flatbush,40.65482,-73.95885,Entire home/apt,,30.0,6,0.11,1,0,New York,,False,,Long-term (30+ nights),Unknown
9381449,SUMMER RENTAL: 2BR with outdoor space in Brooklyn,27499750,Donovan,Williamsburg,40.70838,-73.94269,Entire home/apt,,30.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
813700902189641448,Wyndham Midtown 45 | 2BR/2BA King Bed Suite,389697794,David,Midtown,40.7526794,-73.97250489999999,Entire home/apt,,30.0,0,,20,199,New York,,False,,Long-term (30+ nights),Unknown
1105752953128317216,Spacious Room in Great Location,6655776,Jay,Morningside Heights,40.80494,-73.96476,Private room,,4.0,30,1.39,3,0,New York,,False,,Short-term,Unknown
45565875,"Stunning, Spacious & Family Friendly",9962257,Erika,Greenpoint,40.72751,-73.95694,Entire home/apt,,30.0,22,0.35,1,53,New York,,False,,Long-term (30+ nights),Unknown
52223600,Comfortable and Cozy in Brooklyn,329271,Nyoh,Bedford-Stuyvesant,40.6853,-73.93016,Private room,,30.0,39,0.74,4,364,New York,,False,,Long-term (30+ nights),Unknown
9902314,Room in dreamy Greenpoint loft,35407948,Steph,Greenpoint,40.73867,-73.95712,Private room,,30.0,2,0.02,1,0,New York,,False,,Long-term (30+ nights),Unknown
20194791,15 Minutes  to Manhattan and Safe Neighborhood!,58403098,Nilufer,Sunnyside,40.73843,-73.92769,Private room,,30.0,99,0.96,1,165,New York,,False,,Long-term (30+ nights),Unknown
40508388,Walk to MoMa/Cetral Park/Times Square in minutes!,45002777,Shabbir,Hell's Kitchen,40.76756,-73.99134,Entire home/apt,,75.0,0,,1,0,New York,,False,,Long-term (30+ nights),Unknown
886132465591212134,Queen-sized bed in Queens (Woodside to be exact),95021270,Valerie,Woodside,40.75469029239933,-73.90730278478655,Private room,,1.0,113,3.51,2,169,New York,,False,,Short-term,Unknown
45987882,Spectacular Brooklyn Penthouse View,180173329,Robert,Clinton Hill,40.69491,-73.96556,Private room,,30.0,25,0.64,1,0,New York,,False,,Long-term (30+ nights),Unknown
1518887176820928954,45 West 81 Studio,51501835,Jeniffer,Upper West Side,40.784268618167175,-73.97489544587191,Entire home/apt,,30.0,1,0.43,260,358,New York,,False,,Long-term (30+ nights),Unknown
43553341,Giant 1 Bed! Bright and Clean. Washer/Dryer.,13405138,Lindsey Claire,Lower East Side,40.71948,-73.99031,Entire home/apt,,90.0,16,0.23,1,259,New York,,False,,Long-term (30+ nights),Unknown
53630203,"Nice 1-bdrm, 3-beds in Bensonhurst, Brooklyn, NYC",12126255,Elska,Bensonhurst,40.61281,-73.98807,Entire home/apt,,30.0,16,0.34,1,365,New York,,False,,Long-term (30+ nights),Unknown
847892495602190847,Bedroom Upper Manhattan,501064484,Kristina,Washington Heights,40.8332809,-73.9394804,Private room,,30.0,0,,14,363,New York,,False,,Long-term (30+ nights),Unknown
1218795036729289748,"New 1BR/1Bth, UWS, Doorman/Gym",27181542,JT Urban,Upper West Side,40.778724078009006,-73.98134282660557,Entire home/apt,,30.0,0,,91,364,New York,,False,,Long-term (30+ nights),Unknown
10386831,Cozy Room in Boerum Hill,15895218,Amy,Boerum Hill,40.68605,-73.98872,Private room,,30.0,1,0.01,2,0,New York,,False,,Long-term (30+ nights),Unknown
761613693125925496,Charming Chelsea Studio on the Flower Street,271275048,Isaac,Chelsea,40.74776,-73.99151,Entire home/apt,,30.0,5,0.13,15,252,New York,,False,,Long-term (30+ nights),Unknown
762429977455151701,NYC Upper East Side Studio Apartment,2867137,Raphael,Upper East Side,40.76931,-73.95444,Entire home/apt,,30.0,1,0.17,96,351,New York,,False,,Long-term (30+ nights),Unknown
51863390,Studio-Like Bright Room in Flushing Zen Home,167241670,Shweta,Flushing,40.75437,-73.81892,Private room,,30.0,22,0.41,4,365,New York,,False,,Long-term (30+ nights),Unknown
20665380,Modern 2 bedrooms Apt in brand new building.,8502406,Yassir,Crown Heights,40.67091,-73.95244,Entire home/apt,,30.0,18,0.19,1,0,New York,,False,,Long-term (30+ nights),Unknown
35755081,Sunny City Retreat,131478346,Owen,Harlem,40.82583,-73.94833,Private room,,30.0,1,0.01,1,0,New York,,False,,Long-term (30+ nights),Unknown
